task_id,arm_a,arm_b,arm_a_raw_outcome,arm_b_raw_outcome,arm_a_execution_classes,arm_b_execution_classes,arm_a_activity_summary,arm_b_activity_summary,arm_a_policy_summary,arm_b_policy_summary,arm_a_timeout_summary,arm_b_timeout_summary,arm_a_setup_transport_summary,arm_b_setup_transport_summary,arm_a_verifier_summary,arm_b_verifier_summary,disagreement_category,headline_relevant,supporting_trial_links
terminal-bench-2.0:fix-code-vulnerability,router-anthropic-sonnet,router-gemini-flash,2/3 success,1/3 success,"{""substantive"": 2, ""unknown"": 1}","{""substantive"": 3}","{""activity_unknown"":1,""substantive_agent_activity"":2}","{""timeout_after_meaningful_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",1/3,3/3,0/3,0/3,"{""none"":2,""timeout"":1}","{""none"":1,""timeout"":2}",timeout_reliability_difference,False,"[""/trials/1e387c08-85e6-495d-80fe-6f97a04506a5"",""/trials/3f484917-29f5-4c72-9f11-f37395c5059d"",""/trials/3f62ba81-6933-45a5-a2eb-8a567022dbfd"",""/trials/48195b08-8f5c-48d5-a830-0c3243e67b96"",""/trials/ba766462-5726-46c3-a3e6-f4b087b117d8"",""/trials/cb4c8c9a-16ab-44a6-bd63-801534e39ee4""]"
terminal-bench-2.0:fix-code-vulnerability,router-anthropic-sonnet,router-glm-5.1,2/3 success,3/3 success,"{""substantive"": 2, ""unknown"": 1}","{""substantive"": 3}","{""activity_unknown"":1,""substantive_agent_activity"":2}","{""substantive_agent_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",1/3,0/3,0/3,0/3,"{""none"":2,""timeout"":1}","{""none"":3}",timeout_reliability_difference,False,"[""/trials/3f484917-29f5-4c72-9f11-f37395c5059d"",""/trials/3f62ba81-6933-45a5-a2eb-8a567022dbfd"",""/trials/a2865861-5b80-4867-9e94-d5101b45a68a"",""/trials/bb2f918a-7e25-485d-80a0-9ff9a2ff4947"",""/trials/cb4c8c9a-16ab-44a6-bd63-801534e39ee4"",""/trials/ced89250-f2b5-47eb-a77d-98fee439b3bb""]"
terminal-bench-2.0:fix-code-vulnerability,router-anthropic-sonnet,router-glm-5.2,2/3 success,3/3 success,"{""substantive"": 2, ""unknown"": 1}","{""substantive"": 3}","{""activity_unknown"":1,""substantive_agent_activity"":2}","{""substantive_agent_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",1/3,0/3,0/3,0/3,"{""none"":2,""timeout"":1}","{""none"":3}",timeout_reliability_difference,False,"[""/trials/3f484917-29f5-4c72-9f11-f37395c5059d"",""/trials/3f62ba81-6933-45a5-a2eb-8a567022dbfd"",""/trials/62556257-949e-466f-97d0-7dfc2d5c437a"",""/trials/a489f68a-5ed6-4a4b-b7b1-98bdf7787f46"",""/trials/afaaca9b-28c0-4777-bfdf-f892c5a9f7da"",""/trials/cb4c8c9a-16ab-44a6-bd63-801534e39ee4""]"
terminal-bench-2.0:fix-code-vulnerability,router-anthropic-sonnet,router-gpt-5.4,2/3 success,3/3 success,"{""substantive"": 2, ""unknown"": 1}","{""substantive"": 3}","{""activity_unknown"":1,""substantive_agent_activity"":2}","{""substantive_agent_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",1/3,0/3,0/3,0/3,"{""none"":2,""timeout"":1}","{""none"":3}",timeout_reliability_difference,False,"[""/trials/3e1f8cd5-3151-4cd5-a31a-5dd9b8891b61"",""/trials/3f484917-29f5-4c72-9f11-f37395c5059d"",""/trials/3f62ba81-6933-45a5-a2eb-8a567022dbfd"",""/trials/4c502680-f03f-424c-8641-2b093395d816"",""/trials/cb4c8c9a-16ab-44a6-bd63-801534e39ee4"",""/trials/d541f95a-4a0d-492e-aefb-b3d24be5d458""]"
terminal-bench-2.0:fix-code-vulnerability,router-anthropic-sonnet,router-gpt-5.5,2/3 success,3/3 success,"{""substantive"": 2, ""unknown"": 1}","{""substantive"": 3}","{""activity_unknown"":1,""substantive_agent_activity"":2}","{""substantive_agent_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",1/3,0/3,0/3,0/3,"{""none"":2,""timeout"":1}","{""none"":3}",timeout_reliability_difference,False,"[""/trials/3f484917-29f5-4c72-9f11-f37395c5059d"",""/trials/3f62ba81-6933-45a5-a2eb-8a567022dbfd"",""/trials/438cfdeb-e57a-4457-87d6-fe47d7bbef21"",""/trials/9eea5205-923b-4204-8cac-84d80f567990"",""/trials/cb4c8c9a-16ab-44a6-bd63-801534e39ee4"",""/trials/dee4534c-291a-40a9-a0a4-5fc48627c1a1""]"
terminal-bench-2.0:fix-code-vulnerability,router-anthropic-sonnet,router-grok-build-0.1,2/3 success,3/3 success,"{""substantive"": 2, ""unknown"": 1}","{""substantive"": 3}","{""activity_unknown"":1,""substantive_agent_activity"":2}","{""substantive_agent_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",1/3,0/3,0/3,0/3,"{""none"":2,""timeout"":1}","{""none"":3}",timeout_reliability_difference,False,"[""/trials/24866d0b-33bc-4eb1-a8a8-0780e3e6bad9"",""/trials/3f484917-29f5-4c72-9f11-f37395c5059d"",""/trials/3f62ba81-6933-45a5-a2eb-8a567022dbfd"",""/trials/8b15e02a-e338-487d-a669-e5c5d705cd5b"",""/trials/c58ef3df-3c90-4e2f-9dce-5b360e9a1b2b"",""/trials/cb4c8c9a-16ab-44a6-bd63-801534e39ee4""]"
terminal-bench-2.0:fix-code-vulnerability,router-anthropic-sonnet,router-kimi-k2.6,2/3 success,3/3 success,"{""substantive"": 2, ""unknown"": 1}","{""substantive"": 3}","{""activity_unknown"":1,""substantive_agent_activity"":2}","{""substantive_agent_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",1/3,0/3,0/3,0/3,"{""none"":2,""timeout"":1}","{""none"":3}",timeout_reliability_difference,False,"[""/trials/387a9ae8-22e8-40e5-b3fa-4967a656d5d6"",""/trials/3f484917-29f5-4c72-9f11-f37395c5059d"",""/trials/3f62ba81-6933-45a5-a2eb-8a567022dbfd"",""/trials/9182a12f-76a3-4deb-9fab-f639bec63223"",""/trials/cb4c8c9a-16ab-44a6-bd63-801534e39ee4"",""/trials/f0e8aa4a-61a3-4f02-ac26-bf7e421e4ce7""]"
terminal-bench-2.0:fix-code-vulnerability,router-anthropic-sonnet,router-kimi-k3,2/3 success,3/3 success,"{""substantive"": 2, ""unknown"": 1}","{""substantive"": 3}","{""activity_unknown"":1,""substantive_agent_activity"":2}","{""substantive_agent_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",1/3,0/3,0/3,0/3,"{""none"":2,""timeout"":1}","{""none"":3}",timeout_reliability_difference,False,"[""/trials/3f484917-29f5-4c72-9f11-f37395c5059d"",""/trials/3f62ba81-6933-45a5-a2eb-8a567022dbfd"",""/trials/5b4d3c60-cc24-4ca9-a6a1-73261beab5a9"",""/trials/77800d4d-50b4-4488-bdb5-6cfa0a90e9d0"",""/trials/81869f1c-edad-4ad0-b52d-597e7e9bbc02"",""/trials/cb4c8c9a-16ab-44a6-bd63-801534e39ee4""]"
terminal-bench-2.0:fix-code-vulnerability,router-anthropic-sonnet,router-qwen-3.7-plus,2/3 success,3/3 success,"{""substantive"": 2, ""unknown"": 1}","{""substantive"": 3}","{""activity_unknown"":1,""substantive_agent_activity"":2}","{""substantive_agent_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",1/3,0/3,0/3,0/3,"{""none"":2,""timeout"":1}","{""none"":3}",timeout_reliability_difference,False,"[""/trials/3f484917-29f5-4c72-9f11-f37395c5059d"",""/trials/3f62ba81-6933-45a5-a2eb-8a567022dbfd"",""/trials/7d5652c3-b01d-4d96-91a1-98623fde561e"",""/trials/ab1f513e-c399-40f2-9228-bf7b107b21d1"",""/trials/cb4c8c9a-16ab-44a6-bd63-801534e39ee4"",""/trials/ef567ef9-5430-49ef-8c76-1e44b63ce069""]"
terminal-bench-2.0:fix-code-vulnerability,router-deepseek-flash,router-deepseek-pro,2/3 success,3/3 success,"{""substantive"": 3}","{""substantive"": 3}","{""substantive_agent_activity"":3}","{""substantive_agent_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",0/3,0/3,0/3,0/3,"{""none"":2,""test_assertion_failure"":1}","{""none"":3}",capability_difference,False,"[""/trials/25bede50-0b6a-4fa7-b5d2-91ac0ae3a497"",""/trials/584aa95d-6615-469b-b33d-103d4f3864de"",""/trials/67a3b974-08f6-4e25-aecf-242af12bfdcf"",""/trials/8380176e-a14d-41ff-91eb-a8aab1adcaa5"",""/trials/9e3cafed-5051-4267-8f59-75531f3903fb"",""/trials/c5d0ee98-fc15-4722-bdc6-307972212133""]"
terminal-bench-2.0:fix-code-vulnerability,router-deepseek-flash,router-gemini-flash,2/3 success,1/3 success,"{""substantive"": 3}","{""substantive"": 3}","{""substantive_agent_activity"":3}","{""timeout_after_meaningful_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",0/3,3/3,0/3,0/3,"{""none"":2,""test_assertion_failure"":1}","{""none"":1,""timeout"":2}",timeout_reliability_difference,False,"[""/trials/1e387c08-85e6-495d-80fe-6f97a04506a5"",""/trials/48195b08-8f5c-48d5-a830-0c3243e67b96"",""/trials/584aa95d-6615-469b-b33d-103d4f3864de"",""/trials/67a3b974-08f6-4e25-aecf-242af12bfdcf"",""/trials/ba766462-5726-46c3-a3e6-f4b087b117d8"",""/trials/c5d0ee98-fc15-4722-bdc6-307972212133""]"
terminal-bench-2.0:fix-code-vulnerability,router-deepseek-flash,router-glm-5.1,2/3 success,3/3 success,"{""substantive"": 3}","{""substantive"": 3}","{""substantive_agent_activity"":3}","{""substantive_agent_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",0/3,0/3,0/3,0/3,"{""none"":2,""test_assertion_failure"":1}","{""none"":3}",capability_difference,False,"[""/trials/584aa95d-6615-469b-b33d-103d4f3864de"",""/trials/67a3b974-08f6-4e25-aecf-242af12bfdcf"",""/trials/a2865861-5b80-4867-9e94-d5101b45a68a"",""/trials/bb2f918a-7e25-485d-80a0-9ff9a2ff4947"",""/trials/c5d0ee98-fc15-4722-bdc6-307972212133"",""/trials/ced89250-f2b5-47eb-a77d-98fee439b3bb""]"
terminal-bench-2.0:fix-code-vulnerability,router-deepseek-flash,router-glm-5.2,2/3 success,3/3 success,"{""substantive"": 3}","{""substantive"": 3}","{""substantive_agent_activity"":3}","{""substantive_agent_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",0/3,0/3,0/3,0/3,"{""none"":2,""test_assertion_failure"":1}","{""none"":3}",capability_difference,False,"[""/trials/584aa95d-6615-469b-b33d-103d4f3864de"",""/trials/62556257-949e-466f-97d0-7dfc2d5c437a"",""/trials/67a3b974-08f6-4e25-aecf-242af12bfdcf"",""/trials/a489f68a-5ed6-4a4b-b7b1-98bdf7787f46"",""/trials/afaaca9b-28c0-4777-bfdf-f892c5a9f7da"",""/trials/c5d0ee98-fc15-4722-bdc6-307972212133""]"
terminal-bench-2.0:fix-code-vulnerability,router-deepseek-flash,router-gpt-5.4,2/3 success,3/3 success,"{""substantive"": 3}","{""substantive"": 3}","{""substantive_agent_activity"":3}","{""substantive_agent_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",0/3,0/3,0/3,0/3,"{""none"":2,""test_assertion_failure"":1}","{""none"":3}",capability_difference,False,"[""/trials/3e1f8cd5-3151-4cd5-a31a-5dd9b8891b61"",""/trials/4c502680-f03f-424c-8641-2b093395d816"",""/trials/584aa95d-6615-469b-b33d-103d4f3864de"",""/trials/67a3b974-08f6-4e25-aecf-242af12bfdcf"",""/trials/c5d0ee98-fc15-4722-bdc6-307972212133"",""/trials/d541f95a-4a0d-492e-aefb-b3d24be5d458""]"
terminal-bench-2.0:fix-code-vulnerability,router-deepseek-flash,router-gpt-5.5,2/3 success,3/3 success,"{""substantive"": 3}","{""substantive"": 3}","{""substantive_agent_activity"":3}","{""substantive_agent_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",0/3,0/3,0/3,0/3,"{""none"":2,""test_assertion_failure"":1}","{""none"":3}",capability_difference,False,"[""/trials/438cfdeb-e57a-4457-87d6-fe47d7bbef21"",""/trials/584aa95d-6615-469b-b33d-103d4f3864de"",""/trials/67a3b974-08f6-4e25-aecf-242af12bfdcf"",""/trials/9eea5205-923b-4204-8cac-84d80f567990"",""/trials/c5d0ee98-fc15-4722-bdc6-307972212133"",""/trials/dee4534c-291a-40a9-a0a4-5fc48627c1a1""]"
terminal-bench-2.0:fix-code-vulnerability,router-deepseek-flash,router-grok-build-0.1,2/3 success,3/3 success,"{""substantive"": 3}","{""substantive"": 3}","{""substantive_agent_activity"":3}","{""substantive_agent_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",0/3,0/3,0/3,0/3,"{""none"":2,""test_assertion_failure"":1}","{""none"":3}",capability_difference,False,"[""/trials/24866d0b-33bc-4eb1-a8a8-0780e3e6bad9"",""/trials/584aa95d-6615-469b-b33d-103d4f3864de"",""/trials/67a3b974-08f6-4e25-aecf-242af12bfdcf"",""/trials/8b15e02a-e338-487d-a669-e5c5d705cd5b"",""/trials/c58ef3df-3c90-4e2f-9dce-5b360e9a1b2b"",""/trials/c5d0ee98-fc15-4722-bdc6-307972212133""]"
terminal-bench-2.0:fix-code-vulnerability,router-deepseek-flash,router-kimi-k2.6,2/3 success,3/3 success,"{""substantive"": 3}","{""substantive"": 3}","{""substantive_agent_activity"":3}","{""substantive_agent_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",0/3,0/3,0/3,0/3,"{""none"":2,""test_assertion_failure"":1}","{""none"":3}",capability_difference,False,"[""/trials/387a9ae8-22e8-40e5-b3fa-4967a656d5d6"",""/trials/584aa95d-6615-469b-b33d-103d4f3864de"",""/trials/67a3b974-08f6-4e25-aecf-242af12bfdcf"",""/trials/9182a12f-76a3-4deb-9fab-f639bec63223"",""/trials/c5d0ee98-fc15-4722-bdc6-307972212133"",""/trials/f0e8aa4a-61a3-4f02-ac26-bf7e421e4ce7""]"
terminal-bench-2.0:fix-code-vulnerability,router-deepseek-flash,router-kimi-k3,2/3 success,3/3 success,"{""substantive"": 3}","{""substantive"": 3}","{""substantive_agent_activity"":3}","{""substantive_agent_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",0/3,0/3,0/3,0/3,"{""none"":2,""test_assertion_failure"":1}","{""none"":3}",capability_difference,False,"[""/trials/584aa95d-6615-469b-b33d-103d4f3864de"",""/trials/5b4d3c60-cc24-4ca9-a6a1-73261beab5a9"",""/trials/67a3b974-08f6-4e25-aecf-242af12bfdcf"",""/trials/77800d4d-50b4-4488-bdb5-6cfa0a90e9d0"",""/trials/81869f1c-edad-4ad0-b52d-597e7e9bbc02"",""/trials/c5d0ee98-fc15-4722-bdc6-307972212133""]"
terminal-bench-2.0:fix-code-vulnerability,router-deepseek-flash,router-qwen-3.7-plus,2/3 success,3/3 success,"{""substantive"": 3}","{""substantive"": 3}","{""substantive_agent_activity"":3}","{""substantive_agent_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",0/3,0/3,0/3,0/3,"{""none"":2,""test_assertion_failure"":1}","{""none"":3}",capability_difference,False,"[""/trials/584aa95d-6615-469b-b33d-103d4f3864de"",""/trials/67a3b974-08f6-4e25-aecf-242af12bfdcf"",""/trials/7d5652c3-b01d-4d96-91a1-98623fde561e"",""/trials/ab1f513e-c399-40f2-9228-bf7b107b21d1"",""/trials/c5d0ee98-fc15-4722-bdc6-307972212133"",""/trials/ef567ef9-5430-49ef-8c76-1e44b63ce069""]"
terminal-bench-2.0:fix-code-vulnerability,router-deepseek-pro,router-gemini-3.1-pro,3/3 success,2/3 success,"{""substantive"": 3}","{""substantive"": 3}","{""substantive_agent_activity"":3}","{""substantive_agent_activity"":2,""timeout_after_meaningful_activity"":1}","{""none_detected"":3}","{""none_detected"":3}",0/3,1/3,0/3,0/3,"{""none"":3}","{""none"":2,""timeout"":1}",timeout_reliability_difference,False,"[""/trials/25bede50-0b6a-4fa7-b5d2-91ac0ae3a497"",""/trials/2c9f38be-c885-43df-92ce-26160f50e156"",""/trials/3433f91b-e4fc-4f06-9be3-d17e8626c0dd"",""/trials/8380176e-a14d-41ff-91eb-a8aab1adcaa5"",""/trials/9e3cafed-5051-4267-8f59-75531f3903fb"",""/trials/d946b235-2193-4019-b4af-eb2396f6284f""]"
terminal-bench-2.0:fix-code-vulnerability,router-deepseek-pro,router-gemini-flash,3/3 success,1/3 success,"{""substantive"": 3}","{""substantive"": 3}","{""substantive_agent_activity"":3}","{""timeout_after_meaningful_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",0/3,3/3,0/3,0/3,"{""none"":3}","{""none"":1,""timeout"":2}",timeout_reliability_difference,False,"[""/trials/1e387c08-85e6-495d-80fe-6f97a04506a5"",""/trials/25bede50-0b6a-4fa7-b5d2-91ac0ae3a497"",""/trials/48195b08-8f5c-48d5-a830-0c3243e67b96"",""/trials/8380176e-a14d-41ff-91eb-a8aab1adcaa5"",""/trials/9e3cafed-5051-4267-8f59-75531f3903fb"",""/trials/ba766462-5726-46c3-a3e6-f4b087b117d8""]"
terminal-bench-2.0:fix-code-vulnerability,router-gemini-3.1-pro,router-gemini-flash,2/3 success,1/3 success,"{""substantive"": 3}","{""substantive"": 3}","{""substantive_agent_activity"":2,""timeout_after_meaningful_activity"":1}","{""timeout_after_meaningful_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",1/3,3/3,0/3,0/3,"{""none"":2,""timeout"":1}","{""none"":1,""timeout"":2}",timeout_reliability_difference,False,"[""/trials/1e387c08-85e6-495d-80fe-6f97a04506a5"",""/trials/2c9f38be-c885-43df-92ce-26160f50e156"",""/trials/3433f91b-e4fc-4f06-9be3-d17e8626c0dd"",""/trials/48195b08-8f5c-48d5-a830-0c3243e67b96"",""/trials/ba766462-5726-46c3-a3e6-f4b087b117d8"",""/trials/d946b235-2193-4019-b4af-eb2396f6284f""]"
terminal-bench-2.0:fix-code-vulnerability,router-gemini-3.1-pro,router-glm-5.1,2/3 success,3/3 success,"{""substantive"": 3}","{""substantive"": 3}","{""substantive_agent_activity"":2,""timeout_after_meaningful_activity"":1}","{""substantive_agent_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",1/3,0/3,0/3,0/3,"{""none"":2,""timeout"":1}","{""none"":3}",timeout_reliability_difference,False,"[""/trials/2c9f38be-c885-43df-92ce-26160f50e156"",""/trials/3433f91b-e4fc-4f06-9be3-d17e8626c0dd"",""/trials/a2865861-5b80-4867-9e94-d5101b45a68a"",""/trials/bb2f918a-7e25-485d-80a0-9ff9a2ff4947"",""/trials/ced89250-f2b5-47eb-a77d-98fee439b3bb"",""/trials/d946b235-2193-4019-b4af-eb2396f6284f""]"
terminal-bench-2.0:fix-code-vulnerability,router-gemini-3.1-pro,router-glm-5.2,2/3 success,3/3 success,"{""substantive"": 3}","{""substantive"": 3}","{""substantive_agent_activity"":2,""timeout_after_meaningful_activity"":1}","{""substantive_agent_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",1/3,0/3,0/3,0/3,"{""none"":2,""timeout"":1}","{""none"":3}",timeout_reliability_difference,False,"[""/trials/2c9f38be-c885-43df-92ce-26160f50e156"",""/trials/3433f91b-e4fc-4f06-9be3-d17e8626c0dd"",""/trials/62556257-949e-466f-97d0-7dfc2d5c437a"",""/trials/a489f68a-5ed6-4a4b-b7b1-98bdf7787f46"",""/trials/afaaca9b-28c0-4777-bfdf-f892c5a9f7da"",""/trials/d946b235-2193-4019-b4af-eb2396f6284f""]"
terminal-bench-2.0:fix-code-vulnerability,router-gemini-3.1-pro,router-gpt-5.4,2/3 success,3/3 success,"{""substantive"": 3}","{""substantive"": 3}","{""substantive_agent_activity"":2,""timeout_after_meaningful_activity"":1}","{""substantive_agent_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",1/3,0/3,0/3,0/3,"{""none"":2,""timeout"":1}","{""none"":3}",timeout_reliability_difference,False,"[""/trials/2c9f38be-c885-43df-92ce-26160f50e156"",""/trials/3433f91b-e4fc-4f06-9be3-d17e8626c0dd"",""/trials/3e1f8cd5-3151-4cd5-a31a-5dd9b8891b61"",""/trials/4c502680-f03f-424c-8641-2b093395d816"",""/trials/d541f95a-4a0d-492e-aefb-b3d24be5d458"",""/trials/d946b235-2193-4019-b4af-eb2396f6284f""]"
terminal-bench-2.0:fix-code-vulnerability,router-gemini-3.1-pro,router-gpt-5.5,2/3 success,3/3 success,"{""substantive"": 3}","{""substantive"": 3}","{""substantive_agent_activity"":2,""timeout_after_meaningful_activity"":1}","{""substantive_agent_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",1/3,0/3,0/3,0/3,"{""none"":2,""timeout"":1}","{""none"":3}",timeout_reliability_difference,False,"[""/trials/2c9f38be-c885-43df-92ce-26160f50e156"",""/trials/3433f91b-e4fc-4f06-9be3-d17e8626c0dd"",""/trials/438cfdeb-e57a-4457-87d6-fe47d7bbef21"",""/trials/9eea5205-923b-4204-8cac-84d80f567990"",""/trials/d946b235-2193-4019-b4af-eb2396f6284f"",""/trials/dee4534c-291a-40a9-a0a4-5fc48627c1a1""]"
terminal-bench-2.0:fix-code-vulnerability,router-gemini-3.1-pro,router-grok-build-0.1,2/3 success,3/3 success,"{""substantive"": 3}","{""substantive"": 3}","{""substantive_agent_activity"":2,""timeout_after_meaningful_activity"":1}","{""substantive_agent_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",1/3,0/3,0/3,0/3,"{""none"":2,""timeout"":1}","{""none"":3}",timeout_reliability_difference,False,"[""/trials/24866d0b-33bc-4eb1-a8a8-0780e3e6bad9"",""/trials/2c9f38be-c885-43df-92ce-26160f50e156"",""/trials/3433f91b-e4fc-4f06-9be3-d17e8626c0dd"",""/trials/8b15e02a-e338-487d-a669-e5c5d705cd5b"",""/trials/c58ef3df-3c90-4e2f-9dce-5b360e9a1b2b"",""/trials/d946b235-2193-4019-b4af-eb2396f6284f""]"
terminal-bench-2.0:fix-code-vulnerability,router-gemini-3.1-pro,router-kimi-k2.6,2/3 success,3/3 success,"{""substantive"": 3}","{""substantive"": 3}","{""substantive_agent_activity"":2,""timeout_after_meaningful_activity"":1}","{""substantive_agent_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",1/3,0/3,0/3,0/3,"{""none"":2,""timeout"":1}","{""none"":3}",timeout_reliability_difference,False,"[""/trials/2c9f38be-c885-43df-92ce-26160f50e156"",""/trials/3433f91b-e4fc-4f06-9be3-d17e8626c0dd"",""/trials/387a9ae8-22e8-40e5-b3fa-4967a656d5d6"",""/trials/9182a12f-76a3-4deb-9fab-f639bec63223"",""/trials/d946b235-2193-4019-b4af-eb2396f6284f"",""/trials/f0e8aa4a-61a3-4f02-ac26-bf7e421e4ce7""]"
terminal-bench-2.0:fix-code-vulnerability,router-gemini-3.1-pro,router-kimi-k3,2/3 success,3/3 success,"{""substantive"": 3}","{""substantive"": 3}","{""substantive_agent_activity"":2,""timeout_after_meaningful_activity"":1}","{""substantive_agent_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",1/3,0/3,0/3,0/3,"{""none"":2,""timeout"":1}","{""none"":3}",timeout_reliability_difference,False,"[""/trials/2c9f38be-c885-43df-92ce-26160f50e156"",""/trials/3433f91b-e4fc-4f06-9be3-d17e8626c0dd"",""/trials/5b4d3c60-cc24-4ca9-a6a1-73261beab5a9"",""/trials/77800d4d-50b4-4488-bdb5-6cfa0a90e9d0"",""/trials/81869f1c-edad-4ad0-b52d-597e7e9bbc02"",""/trials/d946b235-2193-4019-b4af-eb2396f6284f""]"
terminal-bench-2.0:fix-code-vulnerability,router-gemini-3.1-pro,router-qwen-3.7-plus,2/3 success,3/3 success,"{""substantive"": 3}","{""substantive"": 3}","{""substantive_agent_activity"":2,""timeout_after_meaningful_activity"":1}","{""substantive_agent_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",1/3,0/3,0/3,0/3,"{""none"":2,""timeout"":1}","{""none"":3}",timeout_reliability_difference,False,"[""/trials/2c9f38be-c885-43df-92ce-26160f50e156"",""/trials/3433f91b-e4fc-4f06-9be3-d17e8626c0dd"",""/trials/7d5652c3-b01d-4d96-91a1-98623fde561e"",""/trials/ab1f513e-c399-40f2-9228-bf7b107b21d1"",""/trials/d946b235-2193-4019-b4af-eb2396f6284f"",""/trials/ef567ef9-5430-49ef-8c76-1e44b63ce069""]"
terminal-bench-2.0:fix-code-vulnerability,router-gemini-flash,router-glm-5.1,1/3 success,3/3 success,"{""substantive"": 3}","{""substantive"": 3}","{""timeout_after_meaningful_activity"":3}","{""substantive_agent_activity"":3}","{""none_detected"":3}","{""none_detected"":3}",3/3,0/3,0/3,0/3,"{""none"":1,""timeout"":2}","{""none"":3}",timeout_reliability_difference,False,"[""/trials/1e387c08-85e6-495d-80fe-6f97a04506a5"",""/trials/48195b08-8f5c-48d5-a830-0c3243e67b96"",""/trials/a2865861-5b80-4867-9e94-d5101b45a68a"",""/trials/ba766462-5726-46c3-a3e6-f4b087b117d8"",""/trials/bb2f918a-7e25-485d-80a0-9ff9a2ff4947"",""/trials/ced89250-f2b5-47eb-a77d-98fee439b3bb""]"
